"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.824002588E1,-8.614161611E-2,-4.546362907E-2,9.865608215E0,9.866089032E0
2.824241192E1,-9.332008660E-2,-3.828516230E-2,9.875179291E0,9.875694427E0
2.824479802E1,-6.939185411E-2,-3.828516230E-2,9.884750366E0,9.885068072E0
2.824718411E1,-8.614161611E-2,-5.024927482E-2,9.860821724E0,9.861325998E0
2.824957015E1,-1.028913707E-1,-4.546362907E-2,9.860821724E0,9.861463312E0
2.825195625E1,-1.100698411E-1,-3.349951655E-2,9.872786522E0,9.873456907E0
2.825434291E1,-7.417750359E-2,-3.589234129E-2,9.865608215E0,9.865952363E0
2.825672838E1,-8.853443712E-2,-3.828516230E-2,9.877572060E0,9.878043019E0
2.825911448E1,-8.374879509E-2,-3.589234129E-2,9.872786522E0,9.873206968E0
2.826150052E1,-8.374879509E-2,-6.460621208E-2,9.877572060E0,9.878138368E0
2.826388661E1,-1.004985496E-1,-4.067798331E-2,9.872786522E0,9.873381810E0
2.826627270E1,-1.004985496E-1,-3.828516230E-2,9.872786522E0,9.873372242E0
2.826865875E1,-8.374879509E-2,-4.307080805E-2,9.870393753E0,9.870843013E0
2.827104484E1,-8.374879509E-2,-3.589234129E-2,9.877572060E0,9.877992302E0
2.827343088E1,-8.614161611E-2,-4.067798331E-2,9.877572060E0,9.878031427E0
2.827581698E1,-9.810572863E-2,-2.871387079E-2,9.875179291E0,9.875708341E0
2.827820307E1,-1.076770201E-1,-3.828516230E-2,9.882357597E0,9.883018354E0
2.828058911E1,-7.896314561E-2,-4.785645381E-2,9.870393753E0,9.870825612E0
2.828297520E1,-8.135596663E-2,-4.546362907E-2,9.870393753E0,9.870833733E0
2.828536125E1,-8.135596663E-2,-4.546362907E-2,9.872786522E0,9.873226395E0
2.828774734E1,-8.853443712E-2,-5.982056633E-2,9.860821724E0,9.861400606E0
2.829013343E1,-9.092725813E-2,-5.264209956E-2,9.863214493E0,9.863774079E0
2.829251948E1,-9.092725813E-2,-4.067798331E-2,9.872786522E0,9.873289025E0
2.829490557E1,-8.614161611E-2,-5.024927482E-2,9.884750366E0,9.885253420E0
2.829729161E1,-1.076770201E-1,-4.785645381E-2,9.879964828E0,9.880667467E0
2.829967770E1,-1.052841991E-1,-2.871387079E-2,9.877572060E0,9.878174884E0
2.830206380E1,-1.076770201E-1,-1.914258115E-2,9.860821724E0,9.861428185E0
2.830444984E1,-1.028913707E-1,-3.349951655E-2,9.858428955E0,9.859022787E0
2.830683593E1,-1.004985496E-1,-3.589234129E-2,9.868000984E0,9.868577995E0
2.830922203E1,-9.810572863E-2,-4.546362907E-2,9.877572060E0,9.878163871E0
2.831160807E1,-9.092725813E-2,-5.264209956E-2,9.877572060E0,9.878130833E0
2.831399416E1,-1.052841991E-1,-2.392822690E-2,9.879964828E0,9.880554758E0
2.831638020E1,-9.571290761E-2,-2.632104978E-2,9.884750366E0,9.885248786E0
2.831876630E1,-1.028913707E-1,-3.828516230E-2,9.865608215E0,9.866219025E0
2.832115239E1,-8.374879509E-2,-3.828516230E-2,9.875179291E0,9.875608621E0
2.832353843E1,-1.076770201E-1,-3.349951655E-2,9.872786522E0,9.873430522E0
2.832592453E1,-1.100698411E-1,-3.828516230E-2,9.872786522E0,9.873474304E0
2.832831062E1,-1.076770201E-1,-4.067798331E-2,9.870393753E0,9.871064881E0
2.833069666E1,-1.052841991E-1,-4.546362907E-2,9.868000984E0,9.868667343E0
2.833308276E1,-1.004985496E-1,-3.828516230E-2,9.884750366E0,9.885335377E0
2.833546880E1,-9.092725813E-2,-3.589234129E-2,9.879964828E0,9.880448423E0
2.833785489E1,-9.810572863E-2,-3.589234129E-2,9.865608215E0,9.866161283E0
2.834024093E1,-9.332008660E-2,-5.024927482E-2,9.875179291E0,9.875748055E0
2.834262703E1,-8.853443712E-2,-2.632104978E-2,9.865608215E0,9.866040574E0
2.834501312E1,-8.853443712E-2,-2.153540403E-2,9.875179291E0,9.875599635E0
2.834739916E1,-9.332008660E-2,-2.871387079E-2,9.868000984E0,9.868484005E0
2.834978526E1,-1.004985496E-1,-2.871387079E-2,9.889535904E0,9.890088212E0
2.835217135E1,-9.810572863E-2,-3.110669367E-2,9.872786522E0,9.873322950E0
2.835455739E1,-1.028913707E-1,-2.632104978E-2,9.863214493E0,9.863786269E0
2.835694349E1,-8.135596663E-2,-3.349951655E-2,9.868000984E0,9.868393204E0
2.835932953E1,-7.896314561E-2,-2.153540403E-2,9.856036186E0,9.856376020E0
2.836171562E1,-8.614161611E-2,-3.589234129E-2,9.870393753E0,9.870834893E0
2.836410172E1,-9.332008660E-2,-4.546362907E-2,9.868000984E0,9.868546955E0
2.836648776E1,-9.092725813E-2,-3.110669367E-2,9.865608215E0,9.866076264E0
2.836887385E1,-8.135596663E-2,-2.632104978E-2,9.856036186E0,9.856407099E0
2.837125989E1,-9.332008660E-2,-3.349951655E-2,9.865608215E0,9.866106441E0
2.837364599E1,-1.076770201E-1,-1.435693540E-2,9.868000984E0,9.868598882E0
2.837603208E1,-1.076770201E-1,-4.067798331E-2,9.868000984E0,9.868672275E0
2.837841812E1,-9.571290761E-2,-3.589234129E-2,9.865608215E0,9.866137779E0
2.838080422E1,-1.052841991E-1,-3.828516230E-2,9.872786522E0,9.873422113E0
2.838319026E1,-1.076770201E-1,-3.349951655E-2,9.872786522E0,9.873430522E0
2.838557635E1,-1.052841991E-1,-2.632104978E-2,9.870393753E0,9.870990345E0
2.838796244E1,-9.571290761E-2,-3.589234129E-2,9.872786522E0,9.873315701E0
2.839034849E1,-9.571290761E-2,-3.349951655E-2,9.875179291E0,9.875699935E0
2.839273458E1,-1.028913707E-1,-4.307080805E-2,9.872786522E0,9.873416604E0
2.839512062E1,-1.004985496E-1,-6.221338734E-2,9.875179291E0,9.875886618E0
2.839750672E1,-1.100698411E-1,-4.546362907E-2,9.877572060E0,9.878289938E0
2.839989281E1,-1.100698411E-1,-4.307080805E-2,9.870393753E0,9.871101423E0
2.840227885E1,-8.374879509E-2,-5.024927482E-2,9.882357597E0,9.882840206E0
2.840466494E1,-9.810572863E-2,-3.589234129E-2,9.879964828E0,9.880517092E0
2.840705104E1,-8.135596663E-2,-4.067798331E-2,9.882357597E0,9.882776188E0
2.840943708E1,-9.092725813E-2,-4.067798331E-2,9.877572060E0,9.878074319E0
2.841182317E1,-1.004985496E-1,-3.110669367E-2,9.879964828E0,9.880524915E0
2.841420922E1,-1.004985496E-1,-3.828516230E-2,9.872786522E0,9.873372242E0
2.841659531E1,-9.332008660E-2,-4.307080805E-2,9.868000984E0,9.868536222E0
2.841898140E1,-1.076770201E-1,-5.264209956E-2,9.863214493E0,9.863942704E0
2.842136744E1,-8.614161611E-2,-2.392822690E-2,9.868000984E0,9.868405969E0
2.842375354E1,-9.810572863E-2,-3.349951655E-2,9.865608215E0,9.866152868E0
2.842613958E1,-9.092725813E-2,-3.110669367E-2,9.870393753E0,9.870861575E0
2.842852567E1,-8.374879509E-2,-4.307080805E-2,9.879964828E0,9.880413654E0
2.843091172E1,-9.092725813E-2,-4.785645381E-2,9.870393753E0,9.870928571E0
2.843329781E1,-9.092725813E-2,-4.307080805E-2,9.872786522E0,9.873299173E0
2.843568390E1,-8.853443712E-2,-4.785645381E-2,9.868000984E0,9.868514174E0
2.843806994E1,-9.571290761E-2,-4.785645381E-2,9.860821724E0,9.861402348E0
2.844045604E1,-8.614161611E-2,-4.785645381E-2,9.868000984E0,9.868492998E0
2.844284213E1,-1.004985496E-1,-3.589234129E-2,9.884750366E0,9.885326399E0
2.844522817E1,-9.092725813E-2,-1.914258115E-2,9.882357597E0,9.882794437E0
2.844761427E1,-1.004985496E-1,-7.178467698E-3,9.870393753E0,9.870907979E0
2.845000031E1,-1.052841991E-1,-2.871387079E-2,9.879964828E0,9.880567507E0
2.845238640E1,-1.148554832E-1,-2.392822690E-2,9.875179291E0,9.875876182E0
2.845477250E1,-9.810572863E-2,-2.871387079E-2,9.875179291E0,9.875708341E0
2.845715854E1,-7.896314561E-2,-4.785645381E-2,9.882357597E0,9.882788933E0
2.845954463E1,-9.092725813E-2,-5.503492057E-2,9.875179291E0,9.875751244E0
2.846193067E1,-9.332008660E-2,-4.785645381E-2,9.877572060E0,9.878128804E0
2.846431677E1,-1.052841991E-1,-4.067798331E-2,9.877572060E0,9.878216907E0
2.846670286E1,-1.028913707E-1,-3.349951655E-2,9.884750366E0,9.885342617E0
2.846908890E1,-1.004985496E-1,-4.067798331E-2,9.877572060E0,9.878167059E0
2.847147500E1,-1.052841991E-1,-5.742774159E-2,9.875179291E0,9.875907489E0
2.847386104E1,-9.810572863E-2,-4.785645381E-2,9.865608215E0,9.866212061E0
2.847624713E1,-1.052841991E-1,-4.546362907E-2,9.868000984E0,9.868667343E0
2.847863323E1,-9.092725813E-2,-3.828516230E-2,9.887143135E0,9.887635354E0
2.848101927E1,-8.614161611E-2,-4.785645381E-2,9.868000984E0,9.868492998E0
2.848340536E1,-9.332008660E-2,-5.024927482E-2,9.865608215E0,9.866177532E0
2.848579140E1,-8.374879509E-2,-4.067798331E-2,9.882357597E0,9.882796175E0
2.848817750E1,-9.092725813E-2,-2.392822690E-2,9.875179291E0,9.875626884E0
2.849056359E1,-1.004985496E-1,-3.589234129E-2,9.877572060E0,9.878148511E0
2.849294963E1,-1.028913707E-1,-5.503492057E-2,9.877572060E0,9.878261247E0
2.849533572E1,-8.853443712E-2,-4.785645381E-2,9.858428955E0,9.858942644E0
2.849772177E1,-1.028913707E-1,-2.871387079E-2,9.870393753E0,9.870971784E0
2.850010786E1,-1.100698411E-1,-2.632104978E-2,9.877572060E0,9.878220384E0
2.850249395E1,-1.076770201E-1,-4.785645381E-2,9.884750366E0,9.885452665E0
2.850488000E1,-1.052841991E-1,-5.503492057E-2,9.882357597E0,9.883071652E0
2.850726609E1,-9.810572863E-2,-4.785645381E-2,9.870393753E0,9.870997306E0
2.850965213E1,-9.571290761E-2,-5.503492057E-2,9.870393753E0,9.871011227E0
2.851203822E1,-9.571290761E-2,-4.546362907E-2,9.884750366E0,9.885318291E0
2.851442432E1,-8.374879509E-2,-4.546362907E-2,9.870393753E0,9.870853744E0
2.851681036E1,-7.657032460E-2,-3.589234129E-2,9.877572060E0,9.877934049E0
2.851919645E1,-1.028913707E-1,-3.828516230E-2,9.884750366E0,9.885359993E0
2.852158250E1,-1.124626622E-1,-4.546362907E-2,9.870393753E0,9.871139125E0
2.852396859E1,-1.052841991E-1,-3.110669367E-2,9.868000984E0,9.868611646E0
2.852635468E1,-1.004985496E-1,-2.392822690E-2,9.868000984E0,9.868541733E0
2.852874073E1,-8.135596663E-2,-3.349951655E-2,9.879964828E0,9.880356574E0
2.853112682E1,-7.178468257E-2,-4.067798331E-2,9.868000984E0,9.868345918E0
2.853351286E1,-8.374879509E-2,-2.871387079E-2,9.860821724E0,9.861219165E0
2.853589895E1,-1.052841991E-1,-3.110669367E-2,9.863214493E0,9.863825451E0
2.853828505E1,-9.332008660E-2,-2.392822690E-2,9.872786522E0,9.873256550E0
2.854067109E1,-1.028913707E-1,-3.828516230E-2,9.872786522E0,9.873396887E0
2.854305718E1,-1.028913707E-1,-3.110669367E-2,9.877572060E0,9.878156916E0
2.854544323E1,-1.052841991E-1,-1.914258115E-2,9.875179291E0,9.875759071E0
2.854782932E1,-1.004985496E-1,-1.914258115E-2,9.875179291E0,9.875709211E0
2.855021536E1,-1.052841991E-1,-2.153540403E-2,9.875179291E0,9.875763999E0
2.855260145E1,-1.004985496E-1,-2.153540403E-2,9.877572060E0,9.878106778E0
2.855498755E1,-1.076770201E-1,-3.589234129E-2,9.882357597E0,9.883009374E0
2.855737359E1,-8.374879509E-2,-3.589234129E-2,9.887143135E0,9.887562970E0
2.855975968E1,-1.076770201E-1,-3.828516230E-2,9.889535904E0,9.890196181E0
2.856214572E1,-1.076770201E-1,-3.589234129E-2,9.870393753E0,9.871046319E0
2.856453182E1,-8.614161611E-2,-3.349951655E-2,9.868000984E0,9.868433818E0
2.856691791E1,-8.853443712E-2,-3.349951655E-2,9.884750366E0,9.885203608E0
2.856930395E1,-1.076770201E-1,-4.785645381E-2,9.879964828E0,9.880667467E0
2.857169005E1,-1.004985496E-1,-4.067798331E-2,9.868000984E0,9.868596561E0
2.857407609E1,-9.571290761E-2,-4.067798331E-2,9.882357597E0,9.882904803E0
2.857646218E1,-9.092725813E-2,-4.785645381E-2,9.875179291E0,9.875713849E0
2.857884828E1,-7.896314561E-2,-3.589234129E-2,9.877572060E0,9.877952887E0
2.858123432E1,-8.614161611E-2,-2.871387079E-2,9.872786522E0,9.873204068E0
2.858362041E1,-8.614161611E-2,-3.349951655E-2,9.877572060E0,9.878004474E0
2.858600645E1,-8.374879509E-2,-3.828516230E-2,9.884750366E0,9.885179281E0
2.858839255E1,-9.810572863E-2,-4.067798331E-2,9.894321442E0,9.894891420E0
2.859077864E1,-9.810572863E-2,-4.067798331E-2,9.872786522E0,9.873357744E0
2.859316468E1,-9.332008660E-2,-4.546362907E-2,9.877572060E0,9.878117501E0
2.859555078E1,-8.135596663E-2,-4.067798331E-2,9.877572060E0,9.877990853E0
2.859793682E1,-9.092725813E-2,-3.828516230E-2,9.872786522E0,9.873279457E0
2.860032291E1,-7.896314561E-2,-4.785645381E-2,9.863214493E0,9.863646666E0
2.860270901E1,-8.614161611E-2,-5.503492057E-2,9.879964828E0,9.880493623E0
2.860509505E1,-9.810572863E-2,-3.349951655E-2,9.872786522E0,9.873330778E0
2.860748114E1,-9.571290761E-2,-4.307080805E-2,9.868000984E0,9.868559139E0
2.860986718E1,-1.076770201E-1,-4.785645381E-2,9.882357597E0,9.883060066E0
2.861225328E1,-1.076770201E-1,-5.742774159E-2,9.882357597E0,9.883111047E0
2.861463937E1,-1.004985496E-1,-5.503492057E-2,9.870393753E0,9.871058790E0
2.861702541E1,-1.124626622E-1,-3.828516230E-2,9.870393753E0,9.871108674E0
2.861941151E1,-9.571290761E-2,-4.307080805E-2,9.877572060E0,9.878129674E0
2.862179755E1,-1.004985496E-1,-3.828516230E-2,9.865608215E0,9.866194361E0
2.862418364E1,-9.571290761E-2,-5.024927482E-2,9.872786522E0,9.873378331E0
2.862656974E1,-8.853443712E-2,-4.067798331E-2,9.879964828E0,9.880445236E0
2.862895578E1,-7.896314561E-2,-2.871387079E-2,9.860821724E0,9.861179683E0
2.863134187E1,-8.853443712E-2,-3.110669367E-2,9.872786522E0,9.873232484E0
2.863372791E1,-1.028913707E-1,-3.110669367E-2,9.872786522E0,9.873371662E0
2.863611401E1,-8.853443712E-2,-4.546362907E-2,9.875179291E0,9.875680803E0
2.863850005E1,-9.571290761E-2,-4.546362907E-2,9.875179291E0,9.875747765E0
2.864088614E1,-9.092725813E-2,-4.785645381E-2,9.877572060E0,9.878106489E0
2.864327224E1,-9.571290761E-2,-3.110669367E-2,9.877572060E0,9.878084753E0
2.864565828E1,-1.052841991E-1,-3.349951655E-2,9.877572060E0,9.878189954E0
2.864804437E1,-1.148554832E-1,-2.632104978E-2,9.887143135E0,9.887845263E0
2.865043041E1,-1.076770201E-1,-3.589234129E-2,9.879964828E0,9.880616763E0
2.865281651E1,-9.332008660E-2,-5.024927482E-2,9.879964828E0,9.880533318E0
2.865520260E1,-1.148554832E-1,-3.349951655E-2,9.865608215E0,9.866333638E0
2.865758864E1,-8.853443712E-2,-3.110669367E-2,9.863214493E0,9.863660888E0
2.865997474E1,-1.052841991E-1,-1.674975827E-2,9.865608215E0,9.866184205E0
2.866236078E1,-9.332008660E-2,-2.632104978E-2,9.875179291E0,9.875655293E0
2.866474687E1,-1.004985496E-1,-3.110669367E-2,9.868000984E0,9.868561750E0
2.866714750E1,-9.332008660E-2,-4.307080805E-2,9.868000984E0,9.868536222E0
2.866951901E1,-9.092725813E-2,-5.024927482E-2,9.868000984E0,9.868547825E0
2.867190510E1,-9.332008660E-2,-3.828516230E-2,9.879964828E0,9.880479715E0
2.867429114E1,-8.614161611E-2,-3.589234129E-2,9.882357597E0,9.882798203E0
2.867667724E1,-1.004985496E-1,-2.392822690E-2,9.887143135E0,9.887682837E0
2.867906328E1,-1.076770201E-1,-4.546362907E-2,9.884750366E0,9.885441370E0
2.868144937E1,-8.853443712E-2,-3.589234129E-2,9.865608215E0,9.866070751E0
2.868383546E1,-8.614161611E-2,-2.632104978E-2,9.865608215E0,9.866019392E0
2.868622151E1,-9.571290761E-2,-3.349951655E-2,9.875179291E0,9.875699935E0
2.868860760E1,-9.810572863E-2,-3.828516230E-2,9.879964828E0,9.880526074E0
2.869099369E1,-8.374879509E-2,-5.264209956E-2,9.882357597E0,9.882852662E0
2.869337974E1,-9.092725813E-2,-5.742774159E-2,9.875179291E0,9.875764868E0
2.869576583E1,-9.571290761E-2,-3.828516230E-2,9.882357597E0,9.882895244E0
2.869815187E1,-9.571290761E-2,-3.828516230E-2,9.879964828E0,9.880502605E0
2.870053797E1,-9.092725813E-2,-4.546362907E-2,9.879964828E0,9.880487828E0
2.870292401E1,-9.810572863E-2,-5.982056633E-2,9.865608215E0,9.866277347E0
2.870531010E1,-8.614161611E-2,-4.785645381E-2,9.863214493E0,9.863706745E0
2.870769619E1,-7.657032460E-2,-4.785645381E-2,9.872786522E0,9.873199429E0
2.871008224E1,-9.571290761E-2,-4.785645381E-2,9.872786522E0,9.873366443E0
2.871246833E1,-8.853443712E-2,-3.589234129E-2,9.868000984E0,9.868463408E0
2.871485437E1,-8.853443712E-2,-1.914258115E-2,9.863214493E0,9.863630413E0
2.871724047E1,-9.571290761E-2,-2.153540403E-2,9.884750366E0,9.885237202E0
2.871962651E1,-8.853443712E-2,-4.546362907E-2,9.870393753E0,9.870895508E0
2.872201260E1,-9.332008660E-2,-4.067798331E-2,9.865608215E0,9.866133427E0
2.872439869E1,-9.571290761E-2,-5.024927482E-2,9.856036186E0,9.856629001E0
2.872678474E1,-7.896314561E-2,-5.024927482E-2,9.860821724E0,9.861265905E0
2.872917083E1,-9.092725813E-2,-3.589234129E-2,9.875179291E0,9.875663120E0
2.873155687E1,-9.332008660E-2,-1.914258115E-2,9.879964828E0,9.880424084E0
2.873394296E1,-8.374879509E-2,-9.571290575E-3,9.887143135E0,9.887502457E0
2.873632906E1,-1.004985496E-1,-3.110669367E-2,9.872786522E0,9.873347016E0
2.873871510E1,-1.028913707E-1,-4.785645381E-2,9.882357597E0,9.883009084E0
2.874110119E1,-8.853443712E-2,-5.024927482E-2,9.884750366E0,9.885274561E0
2.874348724E1,-1.100698411E-1,-3.828516230E-2,9.887143135E0,9.887829918E0
2.874587333E1,-9.810572863E-2,-4.546362907E-2,9.884750366E0,9.885341748E0
2.874825937E1,-8.853443712E-2,-5.264209956E-2,9.868000984E0,9.868538542E0
2.875064546E1,-9.092725813E-2,-4.785645381E-2,9.872786522E0,9.873321210E0
2.875303156E1,-1.052841991E-1,-3.828516230E-2,9.879964828E0,9.880599958E0
2.875541760E1,-1.100698411E-1,-4.067798331E-2,9.877572060E0,9.878269072E0
2.875780369E1,-9.810572863E-2,-4.546362907E-2,9.870393753E0,9.870985995E0
2.876018974E1,-9.332008660E-2,-5.742774159E-2,9.879964828E0,9.880572433E0
2.876257583E1,-1.052841991E-1,-4.307080805E-2,9.877572060E0,9.878227050E0
2.876496192E1,-1.028913707E-1,-3.828516230E-2,9.870393753E0,9.871004266E0
2.876734797E1,-1.028913707E-1,-4.785645381E-2,9.872786522E0,9.873438640E0
2.876973406E1,-9.571290761E-2,-4.785645381E-2,9.868000984E0,9.868581186E0
2.877212010E1,-1.004985496E-1,-4.546362907E-2,9.877572060E0,9.878187926E0
2.877450619E1,-7.657032460E-2,-4.067798331E-2,9.872786522E0,9.873167244E0
2.877689224E1,-8.374879509E-2,-3.349951655E-2,9.868000984E0,9.868413221E0
2.877927833E1,-8.614161611E-2,-3.589234129E-2,9.865608215E0,9.866049569E0
2.878166442E1,-9.092725813E-2,-4.307080805E-2,9.865608215E0,9.866121240E0
2.878405047E1,-9.332008660E-2,-5.024927482E-2,9.877572060E0,9.878140686E0
2.878643656E1,-7.896314561E-2,-3.828516230E-2,9.872786522E0,9.873176522E0
2.878882260E1,-8.135596663E-2,-4.307080805E-2,9.868000984E0,9.868430337E0
2.879120869E1,-8.614161611E-2,-5.982056633E-2,9.875179291E0,9.875736170E0
2.879359474E1,-6.939185411E-2,-5.982056633E-2,9.860821724E0,9.861247325E0
2.879598083E1,-8.853443712E-2,-4.307080805E-2,9.865608215E0,9.866099477E0
2.879836692E1,-9.092725813E-2,-6.939185411E-2,9.877572060E0,9.878234295E0
2.880075296E1,-1.004985496E-1,-5.264209956E-2,9.879964828E0,9.880616183E0
2.880313906E1,-9.092725813E-2,-3.110669367E-2,9.865608215E0,9.866076264E0
2.880552510E1,-1.004985496E-1,-4.546362907E-2,9.865608215E0,9.866224828E0
2.880791119E1,-1.004985496E-1,-3.349951655E-2,9.875179291E0,9.875747476E0
2.881029724E1,-1.076770201E-1,-4.546362907E-2,9.872786522E0,9.873478363E0
2.881268333E1,-1.004985496E-1,-4.067798331E-2,9.872786522E0,9.873381810E0
2.881506942E1,-8.135596663E-2,-3.349951655E-2,9.882357597E0,9.882749248E0
2.881745547E1,-7.896314561E-2,-2.632104978E-2,9.868000984E0,9.868352010E0
2.881984156E1,-7.896314561E-2,-4.067798331E-2,9.865608215E0,9.866008075E0
2.882222760E1,-8.853443712E-2,-4.546362907E-2,9.872786522E0,9.873288155E0
2.882461369E1,-1.100698411E-1,-4.067798331E-2,9.889535904E0,9.890232073E0
2.882699979E1,-1.172483116E-1,-3.110669367E-2,9.875179291E0,9.875924302E0
2.882938583E1,-9.332008660E-2,-6.460621208E-2,9.891928673E0,9.892579819E0
2.883177192E1,-1.004985496E-1,-5.982056633E-2,9.879964828E0,9.880657036E0
2.883415797E1,-9.332008660E-2,-4.546362907E-2,9.882357597E0,9.882902775E0
2.883654406E1,-1.004985496E-1,-3.828516230E-2,9.887143135E0,9.887728004E0
2.883893015E1,-1.004985496E-1,-2.632104978E-2,9.884750366E0,9.885296281E0
2.884131619E1,-7.896314561E-2,-4.307080805E-2,9.877572060E0,9.877981579E0
2.884370229E1,-7.896314561E-2,-4.067798331E-2,9.882357597E0,9.882756779E0
2.884608833E1,-9.332008660E-2,-5.982056633E-2,9.887143135E0,9.887764485E0
2.884847442E1,-9.571290761E-2,-4.546362907E-2,9.877572060E0,9.878140397E0
2.885086046E1,-1.076770201E-1,-5.024927482E-2,9.872786522E0,9.873501559E0
2.885324656E1,-9.571290761E-2,-4.785645381E-2,9.877572060E0,9.878151699E0
2.885563260E1,-1.052841991E-1,-4.307080805E-2,9.877572060E0,9.878227050E0
2.885801869E1,-9.810572863E-2,-4.785645381E-2,9.882357597E0,9.882960420E0
2.886040479E1,-8.135596663E-2,-4.546362907E-2,9.875179291E0,9.875619057E0
2.886279083E1,-9.332008660E-2,-4.546362907E-2,9.879964828E0,9.880510138E0
2.886517692E1,-1.052841991E-1,-3.589234129E-2,9.868000984E0,9.868627891E0
2.886756296E1,-1.124626622E-1,-3.828516230E-2,9.877572060E0,9.878286461E0
2.886994906E1,-1.148554832E-1,-4.067798331E-2,9.884750366E0,9.885501317E0
2.887233515E1,-9.810572863E-2,-3.828516230E-2,9.879964828E0,9.880526074E0
2.887472119E1,-1.100698411E-1,-3.589234129E-2,9.877572060E0,9.878250524E0
2.887710729E1,-9.332008660E-2,-4.307080805E-2,9.865608215E0,9.866143583E0
2.887949333E1,-8.374879509E-2,-2.871387079E-2,9.872786522E0,9.873183481E0
2.888187942E1,-9.332008660E-2,-3.110669367E-2,9.884750366E0,9.885239808E0
2.888426547E1,-9.332008660E-2,-4.067798331E-2,9.872786522E0,9.873311352E0
2.888665156E1,-8.853443712E-2,-4.067798331E-2,9.860821724E0,9.861303064E0
2.888903765E1,-9.571290761E-2,-3.828516230E-2,9.865608215E0,9.866146774E0
2.889142369E1,-7.896314561E-2,-2.392822690E-2,9.870393753E0,9.870738604E0
2.889380979E1,-9.571290761E-2,-4.546362907E-2,9.882357597E0,9.882925659E0
2.889619583E1,-9.810572863E-2,-4.307080805E-2,9.882357597E0,9.882938405E0
2.889858192E1,-1.076770201E-1,-3.828516230E-2,9.882357597E0,9.883018354E0
2.890096802E1,-1.244267747E-1,-2.632104978E-2,9.875179291E0,9.875998220E0
2.890335406E1,-1.052841991E-1,-3.349951655E-2,9.875179291E0,9.875797335E0
2.890574015E1,-1.052841991E-1,-2.632104978E-2,9.877572060E0,9.878168219E0
2.890812619E1,-8.853443712E-2,-2.871387079E-2,9.889535904E0,9.889973874E0
2.891051229E1,-9.810572863E-2,-2.392822690E-2,9.872786522E0,9.873302943E0
2.891289833E1,-1.004985496E-1,-3.349951655E-2,9.870393753E0,9.870962213E0
2.891528442E1,-8.853443712E-2,-3.349951655E-2,9.870393753E0,9.870847654E0
2.891767046E1,-9.810572863E-2,-2.871387079E-2,9.884750366E0,9.885278905E0
2.892005656E1,-1.028913707E-1,-3.589234129E-2,9.879964828E0,9.880565769E0
2.892244265E1,-9.332008660E-2,-4.067798331E-2,9.877572060E0,9.878096635E0
2.892482869E1,-8.614161611E-2,-5.982056633E-2,9.884750366E0,9.885306706E0
2.892721479E1,-8.135596663E-2,-4.067798331E-2,9.870393753E0,9.870812851E0
2.892960083E1,-1.004985496E-1,-3.589234129E-2,9.877572060E0,9.878148511E0
2.893198692E1,-1.052841991E-1,-3.110669367E-2,9.865608215E0,9.866219025E0
2.893437296E1,-1.076770201E-1,-3.349951655E-2,9.870393753E0,9.871037909E0
2.893675906E1,-9.332008660E-2,-2.632104978E-2,9.877572060E0,9.878047946E0
2.893914515E1,-9.092725813E-2,-4.307080805E-2,9.865608215E0,9.866121240E0
2.894153119E1,-8.853443712E-2,-5.742774159E-2,9.868000984E0,9.868565231E0
2.894391729E1,-7.657032460E-2,-4.067798331E-2,9.865608215E0,9.865989214E0
2.894630333E1,-9.332008660E-2,-4.307080805E-2,9.870393753E0,9.870928861E0
2.894868942E1,-9.571290761E-2,-2.392822690E-2,9.877572060E0,9.878064756E0
2.895107547E1,-1.148554832E-1,-3.349951655E-2,9.875179291E0,9.875904010E0
2.895346156E1,-1.052841991E-1,-2.871387079E-2,9.875179291E0,9.875782261E0
2.895584765E1,-1.028913707E-1,-4.307080805E-2,9.872786522E0,9.873416604E0
2.895823369E1,-1.004985496E-1,-4.546362907E-2,9.877572060E0,9.878187926E0
2.896061979E1,-1.028913707E-1,-4.067798331E-2,9.863214493E0,9.863835028E0
2.896300583E1,-9.810572863E-2,-4.067798331E-2,9.879964828E0,9.880535636E0
2.896539192E1,-9.810572863E-2,-5.024927482E-2,9.879964828E0,9.880579676E0
2.896777797E1,-9.332008660E-2,-4.067798331E-2,9.889535904E0,9.890059845E0
2.897016406E1,-9.332008660E-2,-4.307080805E-2,9.887143135E0,9.887677336E0
2.897255015E1,-9.571290761E-2,-3.828516230E-2,9.872786522E0,9.873324689E0
2.897493619E1,-7.896314561E-2,-4.785645381E-2,9.875179291E0,9.875610940E0
2.897732229E1,-8.135596663E-2,-4.307080805E-2,9.870393753E0,9.870823002E0
2.897970833E1,-8.614161611E-2,-4.546362907E-2,9.868000984E0,9.868481684E0
2.898209442E1,-8.853443712E-2,-3.589234129E-2,9.879964828E0,9.880426692E0
2.898448046E1,-1.004985496E-1,-4.307080805E-2,9.860821724E0,9.861427895E0
2.898686656E1,-9.092725813E-2,-3.828516230E-2,9.863214493E0,9.863707906E0
2.898925260E1,-9.810572863E-2,-1.914258115E-2,9.856036186E0,9.856543029E0
2.899163869E1,-1.076770201E-1,-3.349951655E-2,9.868000984E0,9.868645296E0
