"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.319392280E-1,-1.435693651E-1,-1.483550072E-1,9.985248566E0,9.987382554E0
7.343250090E-1,-1.435693651E-1,-1.435693651E-1,9.982855797E0,9.984920339E0
7.367107900E-1,-1.435693651E-1,-1.435693651E-1,9.973284721E0,9.975351245E0
7.390965720E-1,-1.483550072E-1,-1.268195957E-1,9.970891953E0,9.972801951E0
7.414823530E-1,-1.435693651E-1,-1.268195957E-1,9.973284721E0,9.975124235E0
7.438681340E-1,-1.363908947E-1,-1.435693651E-1,9.980463028E0,9.982427405E0
7.462539150E-1,-1.148554832E-1,-1.459621787E-1,9.985248566E0,9.986975801E0
7.486396970E-1,-1.172483116E-1,-1.339980662E-1,9.954142570E0,9.955734878E0
7.510254780E-1,-1.076770201E-1,-1.148554832E-1,9.927821159E0,9.929069397E0
7.534112590E-1,-1.172483116E-1,-1.148554832E-1,9.925428391E0,9.926785365E0
7.557970400E-1,-1.196411327E-1,-1.196411327E-1,9.915857315E0,9.917300756E0
7.581828220E-1,-1.148554832E-1,-1.268195957E-1,9.901499748E0,9.902977949E0
7.605686030E-1,-1.292124242E-1,-1.507478207E-1,9.908679008E0,9.910668012E0
7.629543840E-1,-1.339980662E-1,-1.387837082E-1,9.906285286E0,9.908163531E0
7.653401650E-1,-1.148554832E-1,-1.220339537E-1,9.896714211E0,9.898132967E0
7.677258940E-1,-1.148554832E-1,-1.339980662E-1,9.911071777E0,9.912642990E0
7.701116760E-1,-1.148554832E-1,-1.316052526E-1,9.937392235E0,9.938927314E0
7.724974570E-1,-1.004985496E-1,-1.076770201E-1,9.944570541E0,9.945661243E0
7.748832380E-1,-9.810572863E-2,-1.028913707E-1,9.978070259E0,9.979082997E0
7.772690190E-1,-9.571290761E-2,-1.172483116E-1,9.999606133E0,1.000075152E1
7.796548010E-1,-1.124626622E-1,-1.292124242E-1,1.000439167E1,1.000585810E1
7.820405820E-1,-1.052841991E-1,-1.220339537E-1,9.990034103E0,9.991334167E0
7.844263630E-1,-1.028913707E-1,-1.100698411E-1,9.956535339E0,9.957675330E0
7.868121440E-1,-1.028913707E-1,-1.292124242E-1,9.920642853E0,9.922017794E0
7.891979260E-1,-1.004985496E-1,-1.124626622E-1,9.870393753E0,9.871546011E0
7.915837070E-1,-9.571290761E-2,-1.148554832E-1,9.810572624E0,9.811711775E0
7.939694880E-1,-9.571290761E-2,-1.124626622E-1,9.779465675E0,9.780580643E0
7.963552690E-1,-1.028913707E-1,-1.100698411E-1,9.781859398E0,9.783019743E0
7.987410510E-1,-9.810572863E-2,-1.435693651E-1,9.781859398E0,9.783404836E0
8.011268320E-1,-1.028913707E-1,-1.674975902E-1,9.803394318E0,9.805364971E0
8.035126130E-1,-8.614161611E-2,-1.698904037E-1,9.865608215E0,9.867446913E0
8.058983940E-1,-7.417750359E-2,-1.698904037E-1,9.925428391E0,9.927159402E0
8.082841760E-1,-5.742774159E-2,-1.698904037E-1,9.934999466E0,9.936617890E0
8.106699570E-1,-6.460621208E-2,-1.674975902E-1,9.875179291E0,9.876810995E0
8.130557380E-1,-9.332008660E-2,-1.507478207E-1,9.755537987E0,9.757148915E0
8.154415190E-1,-1.124626622E-1,-1.292124242E-1,9.607182503E0,9.608709557E0
8.178272490E-1,-1.387837082E-1,-1.411765367E-1,9.506684303E0,9.508745352E0
8.202130300E-1,-1.555334777E-1,-1.627119333E-1,9.535398483E0,9.538054837E0
8.225988110E-1,-1.363908947E-1,-1.866401732E-1,9.664610863E0,9.667375040E0
8.249845920E-1,-7.417750359E-2,-1.531406492E-1,9.877572060E0,9.879037613E0
8.273703740E-1,-2.153540403E-2,-1.507478207E-1,1.008096218E1,1.008211224E1
8.297561550E-1,-1.196411345E-2,-1.818545163E-1,1.020060253E1,1.020223045E1
8.321419360E-1,-2.153540403E-2,-1.722832322E-1,1.016949654E1,1.017097857E1
8.345277170E-1,-2.392822690E-2,-1.459621787E-1,1.001156998E1,1.001266253E1
8.369134990E-1,-2.392822690E-2,-1.172483116E-1,9.791430473E0,9.792161684E0
8.392992800E-1,-5.264209956E-2,-1.124626622E-1,9.576076508E0,9.576881555E0
8.416850610E-1,-8.135596663E-2,-1.004985496E-1,9.418149948E0,9.419037488E0
8.440708420E-1,-1.172483116E-1,-9.810572863E-2,9.422935486E0,9.424175565E0
8.464566240E-1,-1.268195957E-1,-1.124626622E-1,9.542576790E0,9.544082085E0
8.488424050E-1,-1.124626622E-1,-1.172483116E-1,9.738788605E0,9.740143659E0
8.512281860E-1,-9.571290761E-2,-1.100698411E-1,9.934999466E0,9.936070185E0
8.536139670E-1,-8.614161611E-2,-1.292124242E-1,1.006660461E1,1.006780238E1
8.559997490E-1,-6.221338734E-2,-1.220339537E-1,1.011924744E1,1.012017448E1
8.583855300E-1,-4.307080805E-2,-1.244267747E-1,1.008096218E1,1.008182204E1
8.607713110E-1,-5.024927482E-2,-1.124626622E-1,9.973284721E0,9.974045367E0
8.631570920E-1,-6.460621208E-2,-9.332008660E-2,9.829715729E0,9.830370996E0
8.655428740E-1,-6.221338734E-2,-8.614161611E-2,9.698110580E0,9.698692681E0
8.679286550E-1,-5.503492057E-2,-1.124626622E-1,9.614361763E0,9.615177003E0
8.703143840E-1,-6.699903309E-2,-1.268195957E-1,9.573683739E0,9.574758086E0
8.727001650E-1,-9.092725813E-2,-1.244267747E-1,9.571290970E0,9.572531568E0
8.750859470E-1,-8.135596663E-2,-1.124626622E-1,9.619147301E0,9.620148722E0
8.774717280E-1,-8.374879509E-2,-1.627119333E-1,9.698110580E0,9.699837002E0
8.798575090E-1,-9.571290761E-2,-1.674975902E-1,9.781859398E0,9.783761530E0
8.822432900E-1,-9.810572863E-2,-1.579262912E-1,9.868000984E0,9.869752219E0
8.846290720E-1,-8.374879509E-2,-1.794617027E-1,9.994820595E0,9.996782437E0
8.870148530E-1,-6.699903309E-2,-1.818545163E-1,1.006181908E1,1.006368536E1
8.894006340E-1,-3.589234129E-2,-1.603191197E-1,1.007856941E1,1.007990833E1
8.917864150E-1,-4.067798331E-2,-1.435693651E-1,1.004985523E1,1.005096299E1
8.941721970E-1,-8.374879509E-2,-1.363908947E-1,9.968499184E0,9.969783965E0
8.965579780E-1,-9.332008660E-2,-1.579262912E-1,9.868000984E0,9.869705810E0
8.989437590E-1,-9.571290761E-2,-1.579262912E-1,9.789037704E0,9.790779379E0
9.013295400E-1,-8.614161611E-2,-1.411765367E-1,9.738788605E0,9.740192743E0
9.037153220E-1,-9.571290761E-2,-1.579262912E-1,9.702896118E0,9.704653253E0
9.061011030E-1,-1.076770201E-1,-1.651047617E-1,9.722038269E0,9.724036303E0
9.084868840E-1,-1.028913707E-1,-1.603191197E-1,9.736394882E0,9.738258271E0
9.108726650E-1,-1.148554832E-1,-1.651047617E-1,9.781859398E0,9.783926852E0
9.132583940E-1,-1.076770201E-1,-1.651047617E-1,9.853643417E0,9.855614771E0
9.156442280E-1,-9.810572863E-2,-1.674975902E-1,9.877572060E0,9.879479236E0
9.180299570E-1,-9.332008660E-2,-1.651047617E-1,9.942177773E0,9.943986478E0
9.204157380E-1,-1.028913707E-1,-1.627119333E-1,9.973284721E0,9.975142603E0
9.228015190E-1,-1.148554832E-1,-1.387837082E-1,1.000917721E1,1.001079822E1
9.251873010E-1,-1.100698411E-1,-1.363908947E-1,1.001635551E1,1.001788878E1
9.275730820E-1,-1.292124242E-1,-1.268195957E-1,9.997213364E0,9.998852639E0
9.299588630E-1,-1.268195957E-1,-1.459621787E-1,9.961320877E0,9.963197367E0
9.323446440E-1,-1.100698411E-1,-1.363908947E-1,9.891928673E0,9.893481223E0
9.347304260E-1,-1.100698411E-1,-1.339980662E-1,9.846465111E0,9.847991980E0
9.371162070E-1,-1.292124242E-1,-1.196411327E-1,9.810572624E0,9.812152927E0
9.395019880E-1,-1.435693651E-1,-1.172483116E-1,9.803394318E0,9.805146581E0
9.418877690E-1,-1.196411327E-1,-1.148554832E-1,9.817750931E0,9.819151650E0
9.442735510E-1,-1.172483116E-1,-1.100698411E-1,9.841679573E0,9.842993414E0
9.466593320E-1,-1.076770201E-1,-1.339980662E-1,9.875179291E0,9.876675344E0
9.490451130E-1,-1.100698411E-1,-1.339980662E-1,9.889535904E0,9.891056124E0
9.514308940E-1,-1.100698411E-1,-1.172483116E-1,9.973284721E0,9.974581228E0
9.538166760E-1,-1.076770201E-1,-1.411765367E-1,1.002114105E1,1.002271386E1
9.562024570E-1,-9.571290761E-2,-1.244267747E-1,1.003549862E1,1.003672633E1
9.585882380E-1,-1.004985496E-1,-1.028913707E-1,1.007856941E1,1.007959563E1
9.609739670E-1,-1.124626622E-1,-1.100698411E-1,1.001874828E1,1.001998405E1
9.633597490E-1,-1.244267747E-1,-1.148554832E-1,9.980463028E0,9.981899421E0
9.657455300E-1,-1.220339537E-1,-1.148554832E-1,9.908679008E0,9.910096052E0
9.681313110E-1,-1.148554832E-1,-1.148554832E-1,9.858428955E0,9.859766986E0
9.705170920E-1,-1.052841991E-1,-1.124626622E-1,9.853643417E0,9.854847600E0
9.729028740E-1,-1.028913707E-1,-1.220339537E-1,9.822537422E0,9.823834299E0
9.752886550E-1,-1.100698411E-1,-1.004985496E-1,9.870393753E0,9.871519041E0
9.776744360E-1,-9.332008660E-2,-1.148554832E-1,9.879964828E0,9.881073091E0
9.800602170E-1,-9.092725813E-2,-1.268195957E-1,9.906285286E0,9.907514277E0
9.824459990E-1,-6.699903309E-2,-1.339980662E-1,9.918250084E0,9.919381487E0
9.848317800E-1,-9.810572863E-2,-1.052841991E-1,9.937392235E0,9.938434179E0
9.872175610E-1,-1.004985496E-1,-9.571290761E-2,9.963713646E0,9.964680152E0
9.896033420E-1,-9.092725813E-2,-1.124626622E-1,9.987641335E0,9.988688355E0
9.919891240E-1,-9.571290761E-2,-9.571290761E-2,1.001874828E1,1.001966262E1
9.943749050E-1,-9.810572863E-2,-9.332008660E-2,9.999606133E0,1.000052280E1
9.967606860E-1,-1.100698411E-1,-1.028913707E-1,9.961320877E0,9.962460320E0
9.991464670E-1,-9.332008660E-2,-9.332008660E-2,9.932606697E0,9.933483431E0
1.001532249E0,-7.178468257E-2,-1.124626622E-1,9.901499748E0,9.902398606E0
1.003918030E0,-6.699903309E-2,-1.268195957E-1,9.870393753E0,9.871435808E0
1.006303811E0,-8.614161611E-2,-1.076770201E-1,9.877572060E0,9.878534533E0
1.008689540E0,-8.135596663E-2,-1.028913707E-1,9.879964828E0,9.880835513E0
1.011075322E0,-8.853443712E-2,-1.076770201E-1,9.875179291E0,9.876163157E0
1.013461103E0,-9.092725813E-2,-1.124626622E-1,9.858428955E0,9.859489697E0
1.015846884E0,-8.853443712E-2,-9.810572863E-2,9.846465111E0,9.847351840E0
1.018232665E0,-8.135596663E-2,-9.810572863E-2,9.827322960E0,9.828149372E0
1.020618447E0,-7.657032460E-2,-9.571290761E-2,9.822537422E0,9.823302163E0
1.023004228E0,-9.571290761E-2,-1.100698411E-1,9.848857880E0,9.849937962E0
1.025390009E0,-9.092725813E-2,-1.196411327E-1,9.891928673E0,9.893070031E0
1.027775790E0,-5.982056633E-2,-1.220339537E-1,9.944570541E0,9.945499185E0
1.030161572E0,-5.024927482E-2,-1.316052526E-1,9.980463028E0,9.981457167E0
1.032547353E0,-4.307080805E-2,-1.148554832E-1,9.997213364E0,9.997965889E0
1.034933134E0,-6.699903309E-2,-9.092725813E-2,9.994820595E0,9.995458737E0
1.037318915E0,-6.939185411E-2,-1.004985496E-1,9.966106415E0,9.966854682E0
1.039704697E0,-7.178468257E-2,-1.100698411E-1,9.920642853E0,9.921513142E0
1.042090478E0,-8.614161611E-2,-1.052841991E-1,9.844072342E0,9.845012210E0
1.044476259E0,-7.178468257E-2,-1.004985496E-1,9.774680138E0,9.775460337E0
1.046862040E0,-5.503492057E-2,-9.810572863E-2,9.726823807E0,9.727474233E0
1.049247769E0,-6.939185411E-2,-1.244267747E-1,9.714859962E0,9.715904556E0
1.051633551E0,-4.785645381E-2,-1.435693651E-1,9.731609344E0,9.732785975E0
1.054019332E0,-4.307080805E-2,-1.507478207E-1,9.781859398E0,9.783115725E0
1.056405113E0,-5.742774159E-2,-1.483550072E-1,9.836894035E0,9.838180290E0
1.058790894E0,-6.221338734E-2,-1.363908947E-1,9.891928673E0,9.893064533E0
1.061176676E0,-7.896314561E-2,-1.292124242E-1,9.927821159E0,9.928975979E0
1.063562457E0,-8.614161611E-2,-1.411765367E-1,9.937392235E0,9.938768315E0
1.065948238E0,-8.614161611E-2,-1.411765367E-1,9.944570541E0,9.945945628E0
1.068334019E0,-9.810572863E-2,-1.363908947E-1,9.934999466E0,9.936419959E0
1.070719801E0,-1.052841991E-1,-1.220339537E-1,9.920642853E0,9.921952009E0
1.073105582E0,-8.853443712E-2,-1.363908947E-1,9.887143135E0,9.888480176E0
1.075491363E0,-9.332008660E-2,-1.363908947E-1,9.836894035E0,9.838282135E0
1.077877144E0,-1.028913707E-1,-1.387837082E-1,9.789037704E0,9.790562125E0
1.080262926E0,-1.004985496E-1,-1.531406492E-1,9.753145218E0,9.754865128E0
1.082648707E0,-9.810572863E-2,-1.411765367E-1,9.724431038E0,9.725950574E0
1.085034488E0,-1.004985496E-1,-1.603191197E-1,9.724431038E0,9.726271700E0
1.087420269E0,-9.332008660E-2,-1.698904037E-1,9.719645500E0,9.721578063E0
1.089805999E0,-9.810572863E-2,-1.674975902E-1,9.748359680E0,9.750292131E0
1.092191780E0,-1.028913707E-1,-1.698904037E-1,9.774680138E0,9.776697867E0
1.094577561E0,-1.076770201E-1,-1.627119333E-1,9.779465675E0,9.781411882E0
1.096963342E0,-7.417750359E-2,-1.770688742E-1,9.796216011E0,9.798096949E0
1.099349124E0,-1.292124242E-1,-1.603191197E-1,9.714859962E0,9.717041842E0
1.101734905E0,-1.507478207E-1,-1.651047617E-1,9.887143135E0,9.889670564E0
1.104120686E0,-1.196411327E-1,-1.555334777E-1,9.887143135E0,9.889090152E0
1.106506467E0,-7.657032460E-2,-1.914258152E-1,1.000439167E1,1.000651585E1
1.108892249E0,-6.939185411E-2,-1.483550072E-1,9.987641335E0,9.988984126E0
1.111278030E0,-9.571290761E-2,-1.028913707E-1,9.966106415E0,9.967097103E0
1.113663811E0,-7.896314561E-2,-1.722832322E-1,9.820143700E0,9.821972255E0
1.116049592E0,-1.028913707E-1,-1.746760458E-1,9.698110580E0,9.700229234E0
1.118435374E0,-1.028913707E-1,-1.052841991E-1,9.669396400E0,9.670516953E0
1.120821155E0,-6.939185411E-2,-1.196411327E-1,9.616754532E0,9.617749059E0
1.123206936E0,-7.657032460E-2,-1.674975902E-1,9.707681656E0,9.709428489E0
1.125592717E0,-7.417750359E-2,-1.459621787E-1,9.779465675E0,9.780836169E0
1.127978499E0,-8.374879509E-2,-1.483550072E-1,9.793823242E0,9.795304833E0
1.130364228E0,-1.292124242E-1,-1.674975902E-1,9.877572060E0,9.879837098E0
1.132750009E0,-1.028913707E-1,-1.555334777E-1,9.839286804E0,9.841053913E0
1.135135790E0,-9.810572863E-2,-1.531406492E-1,9.896714211E0,9.898385169E0
1.137521572E0,-9.571290761E-2,-1.507478207E-1,9.865608215E0,9.867224094E0
1.139907353E0,-9.571290761E-2,-1.603191197E-1,9.934999466E0,9.936753875E0
1.142293134E0,-8.853443712E-2,-1.794617027E-1,9.903892517E0,9.905913983E0
1.144678915E0,-9.332008660E-2,-1.722832322E-1,9.915857315E0,9.917792922E0
1.147064697E0,-1.100698411E-1,-1.244267747E-1,9.872786522E0,9.874184073E0
1.149450478E0,-8.614161611E-2,-1.339980662E-1,9.832108498E0,9.833398872E0
1.151836259E0,-7.896314561E-2,-1.339980662E-1,9.791430473E0,9.792665693E0
1.154222040E0,-9.092725813E-2,-1.244267747E-1,9.760323524E0,9.761540098E0
1.156607822E0,-7.896314561E-2,-1.124626622E-1,9.717252731E0,9.718224307E0
1.158993603E0,-9.092725813E-2,-1.244267747E-1,9.734002113E0,9.735221976E0
1.161379384E0,-7.178468257E-2,-1.459621787E-1,9.769894600E0,9.771248564E0
1.163765165E0,-9.571290761E-2,-1.651047617E-1,9.798608780E0,9.800467058E0
1.166150947E0,-1.028913707E-1,-1.411765367E-1,9.856036186E0,9.857584225E0
1.168536728E0,-8.614161611E-2,-1.339980662E-1,9.887143135E0,9.888426327E0
1.170922457E0,-1.052841991E-1,-1.316052526E-1,9.934999466E0,9.936428890E0
1.173308238E0,-9.810572863E-2,-1.148554832E-1,9.954142570E0,9.955288586E0
1.175694019E0,-8.614161611E-2,-1.292124242E-1,9.961320877E0,9.962531297E0
1.178079801E0,-1.124626622E-1,-1.339980662E-1,9.946963310E0,9.948501517E0
1.180465582E0,-1.028913707E-1,-1.220339537E-1,9.944570541E0,9.945851506E0
1.182851363E0,-9.092725813E-2,-1.435693651E-1,9.930213928E0,9.931667966E0
1.185237144E0,-8.614161611E-2,-1.196411327E-1,9.884750366E0,9.885849694E0
1.187622926E0,-8.853443712E-2,-1.220339537E-1,9.899106979E0,9.900255028E0
1.190008707E0,-9.571290761E-2,-1.172483116E-1,9.870393753E0,9.871554131E0
1.192394488E0,-1.028913707E-1,-1.292124242E-1,9.856036186E0,9.857420139E0
1.194780269E0,-1.268195957E-1,-1.196411327E-1,9.856036186E0,9.857578126E0
1.197166051E0,-1.100698411E-1,-1.172483116E-1,9.870393753E0,9.871703773E0
1.199551832E0,-9.332008660E-2,-1.220339537E-1,9.884750366E0,9.885944099E0
1.201937613E0,-9.810572863E-2,-1.411765367E-1,9.915857315E0,9.917347520E0
1.204323394E0,-8.853443712E-2,-1.316052526E-1,9.927821159E0,9.929088138E0
1.206709124E0,-1.028913707E-1,-1.244267747E-1,9.946963310E0,9.948273607E0
1.209094905E0,-1.004985496E-1,-1.052841991E-1,9.958928108E0,9.959991656E0
1.211480686E0,-1.052841991E-1,-1.076770201E-1,9.975677490E0,9.976814145E0
1.213866467E0,-1.052841991E-1,-1.316052526E-1,9.973284721E0,9.974708659E0
1.216252249E0,-1.028913707E-1,-1.363908947E-1,1.000439167E1,1.000585038E1
1.218638030E0,-1.028913707E-1,-1.124626622E-1,9.992427826E0,9.993590363E0
1.221023811E0,-1.124626622E-1,-1.244267747E-1,9.975677490E0,9.977087314E0
1.223409592E0,-9.810572863E-2,-1.268195957E-1,9.968499184E0,9.969788559E0
1.225795374E0,-1.028913707E-1,-1.244267747E-1,9.932606697E0,9.933918887E0
1.228181155E0,-1.076770201E-1,-1.220339537E-1,9.908679008E0,9.910015455E0
1.230566936E0,-1.172483116E-1,-1.244267747E-1,9.884750366E0,9.886228755E0
1.232952717E0,-1.148554832E-1,-1.172483116E-1,9.889535904E0,9.890897803E0
1.235338499E0,-1.100698411E-1,-1.172483116E-1,9.908679008E0,9.909983967E0
1.237724280E0,-1.148554832E-1,-1.363908947E-1,9.932606697E0,9.934207067E0
1.240110061E0,-6.939185411E-2,-1.387837082E-1,9.961320877E0,9.962529285E0
1.242495842E0,-1.004985496E-1,-1.339980662E-1,9.982855797E0,9.984260879E0
1.244881572E0,-1.004985496E-1,-1.387837082E-1,9.990034103E0,9.991503504E0
1.247267353E0,-1.148554832E-1,-1.268195957E-1,1.000199890E1,1.000346225E1
1.249653134E0,-9.810572863E-2,-1.339980662E-1,1.000917721E1,1.001055486E1
1.252038915E0,-8.614161611E-2,-1.531406492E-1,1.001156998E1,1.001311170E1
1.254424697E0,-1.076770201E-1,-1.435693651E-1,9.987641335E0,9.989253522E0
1.256810478E0,-7.896314561E-2,-1.292124242E-1,9.978070259E0,9.979219264E0
1.259196259E0,-7.896314561E-2,-1.172483116E-1,9.956535339E0,9.957538768E0
1.261582040E0,-9.092725813E-2,-1.387837082E-1,9.930213928E0,9.931599939E0
1.263967822E0,-8.135596663E-2,-1.339980662E-1,9.889535904E0,9.890778264E0
1.266353603E0,-8.135596663E-2,-1.292124242E-1,9.872786522E0,9.873967204E0
1.268739384E0,-8.135596663E-2,-1.531406492E-1,9.868000984E0,9.869524521E0
1.271125165E0,-8.614161611E-2,-1.387837082E-1,9.832108498E0,9.833465249E0
1.273510947E0,-8.853443712E-2,-1.292124242E-1,9.848857880E0,9.850103336E0
1.275896728E0,-7.896314561E-2,-1.363908947E-1,9.834501266E0,9.835763967E0
1.278282509E0,-7.417750359E-2,-1.459621787E-1,9.889535904E0,9.890891146E0
1.280668238E0,-5.024927482E-2,-1.339980662E-1,9.887143135E0,9.888178793E0
1.283054019E0,-5.503492057E-2,-1.316052526E-1,9.920642853E0,9.921668378E0
1.285439801E0,-6.221338734E-2,-1.316052526E-1,9.930213928E0,9.931280839E0
1.287825582E0,-8.614161611E-2,-1.316052526E-1,9.958928108E0,9.960170148E0
1.290211363E0,-7.896314561E-2,-1.316052526E-1,9.944570541E0,9.945754792E0
1.292597144E0,-6.939185411E-2,-1.052841991E-1,9.937392235E0,9.938192211E0
1.294982926E0,-7.657032460E-2,-1.004985496E-1,9.915857315E0,9.916662204E0
1.297368707E0,-9.332008660E-2,-1.316052526E-1,9.865608215E0,9.866927285E0
1.299754488E0,-8.374879509E-2,-1.244267747E-1,9.844072342E0,9.845214886E0
1.302140269E0,-8.853443712E-2,-1.292124242E-1,9.815358162E0,9.816607869E0
1.304526051E0,-9.332008660E-2,-1.316052526E-1,9.793823242E0,9.795151978E0
1.306911832E0,-7.657032460E-2,-1.244267747E-1,9.774680138E0,9.775771930E0
1.309297613E0,-7.178468257E-2,-1.363908947E-1,9.784252167E0,9.785466058E0
1.311683394E0,-7.178468257E-2,-1.339980662E-1,9.791430473E0,9.792610440E0
1.314069176E0,-6.939185411E-2,-1.268195957E-1,9.805787086E0,9.806852646E0
1.316454957E0,-7.417750359E-2,-1.220339537E-1,9.827322960E0,9.828360552E0
1.318840686E0,-7.178468257E-2,-1.244267747E-1,9.846465111E0,9.847512896E0
1.321226467E0,-9.092725813E-2,-1.100698411E-1,9.863214493E0,9.864247729E0
1.323612249E0,-1.124626622E-1,-1.004985496E-1,9.872786522E0,9.873938501E0
1.325998030E0,-9.810572863E-2,-1.172483116E-1,9.856036186E0,9.857221779E0
1.328383811E0,-8.614161611E-2,-1.172483116E-1,9.844072342E0,9.845147425E0
1.330769592E0,-8.614161611E-2,-9.810572863E-2,9.808179855E0,9.809048740E0
1.333155374E0,-9.571290761E-2,-8.853443712E-2,9.789037704E0,9.789905949E0
1.335541155E0,-9.571290761E-2,-1.052841991E-1,9.765109062E0,9.766145643E0
1.337926936E0,-8.853443712E-2,-1.363908947E-1,9.765109062E0,9.766462810E0
1.340312717E0,-8.614161611E-2,-1.363908947E-1,9.760323524E0,9.761656527E0
1.342698499E0,-7.896314561E-2,-1.387837082E-1,9.772287369E0,9.773591792E0
1.345084280E0,-8.135596663E-2,-1.339980662E-1,9.786644936E0,9.787900356E0
1.347470061E0,-8.374879509E-2,-1.244267747E-1,9.796216011E0,9.797364136E0
1.349855842E0,-9.332008660E-2,-1.268195957E-1,9.801001549E0,9.802266228E0
1.352241624E0,-8.853443712E-2,-1.339980662E-1,9.808179855E0,9.809494681E0
1.354627353E0,-1.076770201E-1,-1.316052526E-1,9.822537422E0,9.824009146E0
1.357013134E0,-1.076770201E-1,-1.363908947E-1,9.815358162E0,9.816896285E0
1.359398915E0,-9.332008660E-2,-1.316052526E-1,9.820143700E0,9.821468875E0
1.361784697E0,-8.614161611E-2,-1.196411327E-1,9.827322960E0,9.828428711E0
1.364170478E0,-1.028913707E-1,-1.100698411E-1,9.827322960E0,9.828477937E0
1.366556259E0,-9.571290761E-2,-1.196411327E-1,9.834501266E0,9.835694694E0
1.368942040E0,-9.332008660E-2,-1.268195957E-1,9.856036186E0,9.857293805E0
1.371327822E0,-8.135596663E-2,-1.172483116E-1,9.851250648E0,9.852284268E0
1.373713603E0,-7.178468257E-2,-9.571290761E-2,9.810572624E0,9.811302116E0
1.376099384E0,-6.460621208E-2,-1.148554832E-1,9.801001549E0,9.801887426E0
1.378485165E0,-6.221338734E-2,-1.220339537E-1,9.786644936E0,9.787603480E0
1.380870947E0,-4.307080805E-2,-1.196411327E-1,9.774680138E0,9.775507193E0
1.383256676E0,-4.067798331E-2,-1.196411327E-1,9.772287369E0,9.773104375E0
1.385642509E0,-6.699903309E-2,-1.411765367E-1,9.781859398E0,9.783107531E0
1.388028238E0,-7.417750359E-2,-1.459621787E-1,9.793823242E0,9.795191726E0
1.390414019E0,-7.417750359E-2,-1.316052526E-1,9.820143700E0,9.821305643E0
1.392799801E0,-6.221338734E-2,-1.363908947E-1,9.858428955E0,9.859568674E0
1.395185582E0,-5.503492057E-2,-1.292124242E-1,9.875179291E0,9.876177941E0
1.397571363E0,-7.417750359E-2,-1.148554832E-1,9.882357597E0,9.883303383E0
1.399957144E0,-7.178468257E-2,-1.316052526E-1,9.899106979E0,9.900242016E0
1.402342926E0,-6.221338734E-2,-1.268195957E-1,9.923035622E0,9.924040995E0
1.404728707E0,-7.896314561E-2,-1.268195957E-1,9.915857315E0,9.916982640E0
1.407114488E0,-6.460621208E-2,-1.172483116E-1,9.889535904E0,9.890441928E0
1.409500269E0,-8.135596663E-2,-1.316052526E-1,9.875179291E0,9.876391282E0
1.411886051E0,-8.135596663E-2,-1.387837082E-1,9.853643417E0,9.854956535E0
1.414271832E0,-6.460621208E-2,-1.387837082E-1,9.836894035E0,9.838085136E0
1.416657613E0,-6.699903309E-2,-1.387837082E-1,9.841679573E0,9.842886091E0
1.419043394E0,-7.657032460E-2,-1.531406492E-1,9.856036186E0,9.857523237E0
1.421429124E0,-8.374879509E-2,-1.579262912E-1,9.875179291E0,9.876797082E0
1.423814905E0,-6.939185411E-2,-1.579262912E-1,9.872786522E0,9.874293375E0
1.426200686E0,-6.939185411E-2,-1.674975902E-1,9.899106979E0,9.900767125E0
1.428586467E0,-7.178468257E-2,-1.627119333E-1,9.920642853E0,9.922236785E0
1.430972249E0,-7.657032460E-2,-1.555334777E-1,9.954142570E0,9.955652063E0
1.433358030E0,-6.221338734E-2,-1.363908947E-1,9.973284721E0,9.974411317E0
1.435743811E0,-8.135596663E-2,-1.531406492E-1,9.987641335E0,9.989146624E0
1.438129592E0,-9.810572863E-2,-1.268195957E-1,9.980463028E0,9.981750858E0
1.440515374E0,-1.028913707E-1,-1.028913707E-1,9.951749802E0,9.952813541E0
1.442901155E0,-9.810572863E-2,-1.435693651E-1,9.925428391E0,9.926951477E0
